brightness,      y,      x, calibrated magnitude
7.977030e+03,   3544,   2262, 1.554540e+01
1.702564e+04,   1217,   2176, 1.472224e+01
8.029308e+03,   3351,    613, 1.553830e+01
1.144760e+04,   4046,   1184, 1.515321e+01
2.707500e+02,   1781,   1398, 1.921858e+01
4.197500e+02,   1788,   1399, 1.874252e+01
8.192418e+03,   3539,    940, 1.551647e+01
1.258609e+04,   2884,    918, 1.505027e+01
1.357945e+04,   4330,   1615, 1.496779e+01
2.720017e+04,   1442,   2223, 1.421357e+01
1.093750e+02,   4358,   2250, 2.020270e+01
3.415000e+02,   1790,   1400, 1.896652e+01
1.331052e+04,    308,    653, 1.498951e+01
5.737671e+03,   3551,   1624, 1.590316e+01
1.560919e+04,    771,   1862, 1.481655e+01
1.250669e+04,   2586,   2036, 1.505714e+01
4.755000e+02,   3506,   1420, 1.860712e+01
1.152294e+04,   3182,   1714, 1.514609e+01
7.772183e+03,   2741,   2187, 1.557364e+01
9.591963e+03,   2744,   1000, 1.534523e+01
8.159137e+03,   1159,    768, 1.552089e+01
4.547500e+02,    513,   1274, 1.865557e+01
1.776774e+04,    501,   2108, 1.467592e+01
3.817500e+02,   1777,   1398, 1.884555e+01
1.591250e+02,   4359,   2251, 1.979565e+01
1.036250e+02,   4357,   2254, 2.026134e+01
2.032169e+03,    399,   1422, 1.703010e+01
9.254991e+03,   2255,   2070, 1.538406e+01
2.131382e+04,   2333,    951, 1.447835e+01
6.375500e+03,   2549,   1006, 1.578871e+01
6.206351e+03,   2323,   1910, 1.581791e+01
2.025000e+02,   1772,   1400, 1.953394e+01
6.432178e+03,    602,   1691, 1.577910e+01
8.764149e+03,   2390,   2070, 1.544323e+01
5.465263e+03,   4320,   2118, 1.595597e+01
5.152500e+02,   2192,   1424, 1.851995e+01
7.950119e+03,   3668,    660, 1.554907e+01
5.511407e+03,   4242,   1152, 1.594684e+01
7.552622e+03,   4345,   2111, 1.560476e+01
1.215831e+04,   1429,    838, 1.508782e+01
7.925613e+03,   3756,   1053, 1.555242e+01
6.495988e+03,   3067,   1764, 1.576839e+01
6.644305e+03,   1876,    635, 1.574388e+01
1.442612e+04,   2887,   1137, 1.490213e+01
2.062500e+02,   1775,   1398, 1.951402e+01
1.219481e+04,   2937,    386, 1.508456e+01
8.890679e+03,   1542,    499, 1.542766e+01
2.125560e+04,    356,    773, 1.448132e+01
1.865000e+02,   1779,   1397, 1.962330e+01
4.037500e+01,   4224,   2284, 2.128472e+01
8.747396e+03,   3304,    856, 1.544530e+01
5.632562e+03,   3543,   1355, 1.592323e+01
1.103650e+04,   2430,   1914, 1.519292e+01
1.126260e+04,   3923,    201, 1.517090e+01
5.387500e+02,    511,   1271, 1.847153e+01
1.620740e+04,   1369,   2290, 1.477572e+01
2.446059e+04,   4373,    274, 1.432883e+01
5.141347e+03,   3597,    623, 1.602231e+01
1.101881e+04,   3472,   1010, 1.519466e+01
1.084243e+04,    267,   1369, 1.521218e+01
1.296677e+04,   2656,    790, 1.501792e+01
4.725119e+03,    205,   1295, 1.611397e+01
8.129631e+03,   1592,   1949, 1.552482e+01
1.859397e+04,    917,   2090, 1.462657e+01
8.959607e+03,   2857,    571, 1.541928e+01
8.647125e+03,   2381,   1655, 1.545782e+01
9.239512e+03,   1648,   1822, 1.538588e+01
1.117500e+02,   4358,   2254, 2.017938e+01
9.567625e+03,   3318,   1065, 1.534799e+01
7.546602e+03,   3697,   1488, 1.560562e+01
5.240068e+03,   3578,   2148, 1.600166e+01
1.035000e+02,   4356,   2251, 2.026265e+01
8.294250e+03,   3867,   1097, 1.550306e+01
8.970312e+03,   3696,   1462, 1.541798e+01
1.155844e+04,   4172,   2054, 1.514275e+01
1.293593e+04,   1914,    341, 1.502051e+01
6.222415e+03,   2625,   1094, 1.581510e+01
9.202357e+03,   3578,   1115, 1.539025e+01
1.242406e+04,   2802,   1976, 1.506434e+01
5.375000e+02,   2662,   1333, 1.847405e+01
6.899390e+03,   2488,   1869, 1.570297e+01
1.058481e+04,    820,    319, 1.523829e+01
1.412470e+04,   3414,    616, 1.492505e+01
8.872244e+03,   3034,    710, 1.542992e+01
1.308592e+04,   4253,    904, 1.500799e+01
1.775000e+02,   1767,   1404, 1.967700e+01
6.601168e+03,   1461,   1583, 1.575095e+01
7.150000e+01,   4225,   2284, 2.066423e+01
2.905000e+02,   1766,   1407, 1.914213e+01
1.352500e+02,   4356,   2252, 1.997216e+01
1.488894e+04,    387,   1689, 1.486784e+01
7.933188e+03,   1926,   1907, 1.555138e+01
6.535449e+03,   2408,   2347, 1.576181e+01
8.628562e+03,   3034,    335, 1.546015e+01
1.459956e+04,    257,   1208, 1.488915e+01
   234,   1783,   1397, 1.937696e+01
6.110268e+03,   1592,   1488, 1.583485e+01
1.595955e+04,   2572,   1565, 1.479245e+01
4.979809e+03,   2233,   1770, 1.605697e+01
5.879936e+03,    987,   1258, 1.587657e+01
   209,   1792,   1400, 1.949963e+01
1.415339e+04,   1713,   1843, 1.492285e+01
5.424619e+03,   3673,    529, 1.596408e+01
1.000369e+03,   1764,   1412, 1.779960e+01
5.271424e+03,   2238,   1421, 1.599518e+01
5.050000e+01,   4318,   2305, 2.104177e+01
5.526966e+03,   2985,   2331, 1.594378e+01
5.235424e+03,   3278,    739, 1.600262e+01
1.175556e+04,   2103,   1381, 1.512439e+01
9.796488e+03,    471,   1577, 1.532232e+01
1.376250e+02,   4356,   2253, 1.995326e+01
7.617312e+03,   2909,    722, 1.559550e+01
8.776500e+03,   1814,    750, 1.544170e+01
1.306138e+04,   1456,    440, 1.501003e+01
1.557962e+04,   1716,    809, 1.481861e+01
1.169144e+04,   2161,   1263, 1.513033e+01
6.549095e+03,   3181,    506, 1.575955e+01
7.168826e+03,    814,    650, 1.566138e+01
7.980187e+03,   1862,    678, 1.554497e+01
8.587500e+01,   4225,   2283, 2.046533e+01
    67,   4223,   2284, 2.073481e+01
8.987665e+03,   3470,    232, 1.541588e+01
1.148937e+04,   1233,    687, 1.514926e+01
4.956564e+03,   1228,    934, 1.606205e+01
7.583046e+03,   2171,   1023, 1.560039e+01
6.961723e+03,   2012,   1350, 1.569321e+01
1.633966e+04,    750,   1784, 1.476689e+01
1.171250e+02,   4359,   2250, 2.012838e+01
1.009850e+04,   2181,    899, 1.528936e+01
8.174796e+03,    455,   1115, 1.551881e+01
1.051669e+04,    794,   1203, 1.524530e+01
5.416644e+03,    539,   2125, 1.596567e+01
7.437500e+01,   4319,   2305, 2.062143e+01
9.249125e+03,    801,    511, 1.538475e+01
  7833,   2439,    629, 1.556518e+01
1.106231e+04,    885,    866, 1.519039e+01
   364,   2660,   1333, 1.889725e+01
1.868287e+04,   2631,    572, 1.462139e+01
7.863558e+03,    532,   1895, 1.556095e+01
7.538562e+03,   2746,   1943, 1.560678e+01
1.252500e+02,   4357,   2250, 2.005556e+01
3.275000e+01,   1770,   1400, 2.151197e+01
3.382500e+02,   3507,   1422, 1.897691e+01
1.072500e+02,   4318,   2306, 2.022401e+01
8.556812e+03,   3566,    949, 1.546922e+01
7.112418e+03,   3692,   1737, 1.566996e+01
7.114082e+03,   2928,   2071, 1.566970e+01
7.165287e+03,   1403,   2180, 1.566192e+01
4.731610e+03,   2878,   1359, 1.611248e+01
   280,   1768,   1402, 1.918210e+01
7.412555e+03,   3376,   1908, 1.562508e+01
9.508430e+03,   3204,   1935, 1.535473e+01
7.253341e+03,   3950,   2150, 1.564865e+01
1.396355e+04,   2930,    412, 1.493751e+01
5.675347e+03,   2137,    474, 1.591502e+01
2.047500e+02,   1773,   1398, 1.952194e+01
3.557500e+02,   2599,   1710, 1.892214e+01
5.256987e+03,   1879,   2005, 1.599816e+01
8.279253e+03,   1962,   2061, 1.550502e+01
9.700875e+03,    433,   2126, 1.533297e+01
1.026250e+02,   4224,   2283, 2.027187e+01
1.737502e+04,   2011,    347, 1.470019e+01
9.150000e+01,   4358,   2255, 2.039645e+01
4.977852e+03,   1221,    927, 1.605740e+01
1.171019e+04,   3766,   2356, 1.512859e+01
7.396174e+03,   4401,    745, 1.562748e+01
1.237500e+02,   3498,   1418, 2.006864e+01
9.769076e+03,   2825,   1757, 1.532537e+01
1.157500e+02,   4359,   2254, 2.014120e+01
1.406450e+04,   2611,    748, 1.492969e+01
1.223750e+02,   4319,   2306, 2.008077e+01
6.517723e+03,   2537,   1003, 1.576476e+01
6.058817e+03,    882,   1072, 1.584403e+01
4.814814e+03,   2910,   1648, 1.609355e+01
4.487562e+03,   3259,   2195, 1.616997e+01
9.533183e+03,    845,   1332, 1.535191e+01
1.565000e+02,   3506,   1418, 1.981371e+01
5.162500e+01,   4223,   2282, 2.101785e+01
5.100875e+03,   3338,    710, 1.603089e+01
9.472119e+03,    385,   1779, 1.535888e+01
4.231949e+03,   4271,   2119, 1.623365e+01
7.536384e+03,   2625,   2217, 1.560709e+01
1.073750e+02,   4224,   2285, 2.022274e+01
8.903250e+03,    276,   1463, 1.542613e+01
6.449360e+03,    951,   2350, 1.577621e+01
9.171438e+03,    913,    873, 1.539391e+01
7.035537e+03,    671,   1087, 1.568176e+01
8.219062e+03,   1219,    402, 1.551294e+01
1.739452e+04,   1787,    429, 1.469897e+01
1.048337e+04,   1847,    577, 1.524875e+01
4.595284e+03,   3588,    654, 1.614422e+01
   176,   3182,   1198, 1.968622e+01
1.655000e+02,   1781,   1396, 1.975301e+01
5.227454e+03,   2268,   1651, 1.600427e+01
8.887500e+01,   4224,   2282, 2.042805e+01
1.056408e+04,   1353,   2355, 1.524042e+01
1.542740e+04,    263,   1309, 1.482927e+01
   121,   4223,   2283, 2.009304e+01
5.686570e+03,   1186,    400, 1.591287e+01
8.110625e+03,   2570,    461, 1.552736e+01
7.642062e+03,    637,    506, 1.559197e+01
1.772500e+02,    513,   1272, 1.967853e+01
5.190547e+03,   2498,   1934, 1.601197e+01
5.924707e+03,   2995,   2058, 1.586833e+01
3.740230e+03,   2254,   2353, 1.636775e+01
6.777067e+03,   2726,   2164, 1.572240e+01
1.022500e+02,   4358,   2249, 2.027584e+01
1.626834e+04,   2708,    704, 1.477164e+01
6.592851e+03,   2774,   1285, 1.575232e+01
   255,   1787,   1397, 1.928365e+01
1.327500e+02,   4359,   2253, 1.999241e+01
8.298250e+03,   2129,    649, 1.550253e+01
9.333125e+03,   1359,   1044, 1.537493e+01
5.485875e+03,    871,   1710, 1.595189e+01
1.272485e+04,   3706,   2102, 1.503837e+01
3.672500e+02,   1790,   1398, 1.888760e+01
4.859081e+03,    625,   2180, 1.608361e+01
8.690688e+03,   1765,   1060, 1.545236e+01
1.992500e+02,   2664,   1333, 1.955150e+01
2.205000e+02,   1785,   1396, 1.944148e+01
5.793911e+03,    340,   2200, 1.589257e+01
1.038750e+02,   4357,   2255, 2.025872e+01
   108,   4225,   2285, 2.021644e+01
5.925000e+01,   3190,   1197, 2.086828e+01
6.094710e+03,    617,   1217, 1.583762e+01
3.155000e+02,   3496,   1420, 1.905250e+01
2.875000e+02,   3495,   1422, 1.915341e+01
5.282323e+03,   1282,   1550, 1.599294e+01
8.836402e+03,    801,    349, 1.543431e+01
1.502253e+04,    683,    614, 1.485814e+01
8.033062e+03,   2381,    941, 1.553780e+01
6.588884e+03,   1620,   1218, 1.575297e+01
2.892500e+02,   1764,   1409, 1.914682e+01
   245,   3494,   1424, 1.932708e+01
1.257603e+04,   1239,   2196, 1.505114e+01
9.640250e+03,   2308,    295, 1.533978e+01
7.158188e+03,   2910,   1081, 1.566299e+01
8.425000e+01,   4222,   2282, 2.048608e+01
1.075525e+04,   4083,    384, 1.522095e+01
2.845140e+03,   2608,   1731, 1.666474e+01
4.252356e+03,   2543,   1937, 1.622843e+01
3.678407e+03,   3323,    567, 1.638585e+01
9.122375e+03,   2664,    605, 1.539973e+01
5.116174e+03,   2755,    729, 1.602764e+01
2.352500e+02,   1777,   1396, 1.937118e+01
7.589375e+03,   1654,   1513, 1.559948e+01
5.460326e+03,   2643,   2202, 1.595695e+01
4.082669e+03,   2385,   1936, 1.627264e+01
5.706979e+03,   1447,   2151, 1.590898e+01
5.112419e+03,   1925,   2183, 1.602843e+01
1.336845e+03,   1763,   1416, 1.748480e+01
3.997500e+02,   3503,   1416, 1.879553e+01
9.545820e+03,    976,   1461, 1.535047e+01
1.132662e+04,   2333,   1754, 1.516475e+01
9.974135e+03,   2187,   1039, 1.530281e+01
1.622500e+02,   2658,   1333, 1.977454e+01
   190,   2656,   1334, 1.960312e+01
6.355610e+03,   4239,   1573, 1.579211e+01
3.692246e+03,   4140,   2127, 1.638177e+01
4.394476e+03,   2647,   2273, 1.619273e+01
7.169820e+03,   1334,    518, 1.566123e+01
9.377543e+03,   1005,   1096, 1.536978e+01
4.269585e+03,   3692,   2137, 1.622404e+01
8.887500e+01,   4225,   2282, 2.042805e+01
6.513688e+03,   3722,    427, 1.576543e+01
7.807750e+03,   4080,    435, 1.556869e+01
5.522280e+03,   3303,    704, 1.594470e+01
3.045000e+02,   2707,   1121, 1.909103e+01
6.709845e+03,    524,   1867, 1.573322e+01
5.808741e+03,   1238,   2182, 1.588979e+01
6.365329e+03,   1386,    911, 1.579045e+01
7.567668e+03,    977,   1278, 1.560259e+01
6.248562e+03,   2667,   1509, 1.581055e+01
5.990838e+03,   2350,    340, 1.585628e+01
4.505686e+03,   3439,    492, 1.616560e+01
6.073625e+03,   3513,   1146, 1.584138e+01
2.352295e+04,   3100,   1201, 1.437127e+01
4.238123e+03,   4382,   1773, 1.623207e+01
5.025381e+03,   3414,    205, 1.604708e+01
8.263573e+03,   2415,    688, 1.550708e+01
6.934812e+03,    614,    725, 1.569741e+01
4.461293e+03,    825,   1339, 1.617635e+01
1.432500e+02,   1775,   1396, 1.990976e+01
   235,   1765,   1405, 1.937233e+01
2.447500e+02,   2603,   1710, 1.932819e+01
9.825000e+01,   4356,   2250, 2.031917e+01
5.993559e+03,   2397,   2279, 1.585579e+01
7.022375e+03,   2274,    357, 1.568379e+01
5.111695e+03,   3114,    723, 1.602859e+01
6.941235e+03,   1392,   1815, 1.569641e+01
6.958744e+03,    236,   2362, 1.569367e+01
7.700657e+03,   2772,    241, 1.558368e+01
4.486818e+03,    776,    394, 1.617015e+01
2.935000e+02,    509,   1270, 1.913098e+01
7.763430e+03,   2201,   1715, 1.557487e+01
1.885000e+02,    513,   1270, 1.961172e+01
1.039517e+04,    831,    584, 1.525792e+01
   343,   3187,   1195, 1.896176e+01
5.353237e+03,   1881,   1836, 1.597846e+01
1.056250e+02,   4360,   2251, 2.024058e+01
1.005806e+04,    866,    507, 1.529371e+01
9.018552e+03,   4141,   1622, 1.541216e+01
1.154844e+04,    653,   1111, 1.514369e+01
5.910061e+03,   3690,   1130, 1.587102e+01
4.705386e+03,   3869,   1808, 1.611851e+01
5.863241e+03,   1737,   1875, 1.587966e+01
5.383814e+03,    681,   2193, 1.597227e+01
3.357689e+03,   4076,   2357, 1.648490e+01
8.832562e+03,   1932,    773, 1.543478e+01
1.059821e+04,    884,    838, 1.523692e+01
3.934013e+03,   4240,   1299, 1.631291e+01
9.725000e+01,   4222,   2283, 2.033028e+01
3.958476e+03,   3536,   1398, 1.630618e+01
4.515000e+02,    395,   1416, 1.866336e+01
7.189810e+03,   3537,   1515, 1.565821e+01
   275,    208,   1516, 1.920167e+01
1.101250e+02,   4355,   2252, 2.019529e+01
6.669549e+03,   2970,   2282, 1.573976e+01
2.902500e+02,   4366,    268, 1.914307e+01
3.850843e+03,   3729,   1040, 1.633611e+01
   238,   2877,   1166, 1.935856e+01
  8959,   1712,   1942, 1.541935e+01
4.885424e+03,   4295,   1983, 1.607774e+01
2.910588e+03,   4068,   2212, 1.664005e+01
8.861438e+03,   3147,    352, 1.543124e+01
5.963561e+03,   2518,    836, 1.586124e+01
9.667125e+03,   1304,   1308, 1.533676e+01
6.963280e+03,    557,   1801, 1.569297e+01
6.626438e+03,   4379,    618, 1.574680e+01
6.655387e+03,   3443,    666, 1.574207e+01
   185,   1794,   1400, 1.963207e+01
2.267500e+02,   3501,   1416, 1.941113e+01
6.125188e+03,   4392,   2055, 1.583220e+01
4.003924e+03,   3570,    447, 1.629379e+01
4.617483e+03,   1149,    915, 1.613899e+01
1.502500e+02,   1779,   1395, 1.985796e+01
1.667500e+02,   1800,   1424, 1.974484e+01
5.406302e+03,   3037,   1811, 1.596775e+01
1.435000e+02,   3185,   1195, 1.990787e+01
   270,   3180,   1200, 1.922159e+01
7.709382e+03,   1059,   1202, 1.558245e+01
5.451695e+03,   2856,   1325, 1.595867e+01
1.487500e+02,   1783,   1395, 1.986886e+01
1.812500e+02,   2200,   1422, 1.965430e+01
1.471750e+04,   3217,   1911, 1.488041e+01
1.106138e+04,   1347,   2287, 1.519048e+01
5.956784e+03,   2182,    294, 1.586247e+01
6.987500e+01,   4318,   2304, 2.068920e+01
4.406432e+03,   2052,    318, 1.618978e+01
5.922607e+03,   3248,    875, 1.586872e+01
3.584710e+03,   3355,   1214, 1.641386e+01
1.775000e+02,    511,   1269, 1.967700e+01
3.066369e+03,   4171,   1309, 1.658344e+01
1.805521e+04,   3511,   1539, 1.465849e+01
5.846179e+03,   3223,   1727, 1.588282e+01
1.002500e+02,   4317,   2304, 2.029729e+01
9.350000e+01,   4319,   2304, 2.037297e+01
6.062122e+03,   1322,   2356, 1.584344e+01
5.965360e+03,   2897,    265, 1.586091e+01
8.147312e+03,   2251,   1203, 1.552246e+01
4.421364e+03,   1893,   1222, 1.618611e+01
3.579987e+03,   2048,   1407, 1.641530e+01
9.694875e+03,   2594,   1409, 1.533364e+01
    82,   4359,   2249, 2.051547e+01
4.351288e+03,   1009,    954, 1.620346e+01
3.712602e+03,   2567,   1303, 1.637580e+01
   114,   1764,   1407, 2.015774e+01
6.617688e+03,   3263,   1823, 1.574823e+01
8.937500e+01,   4224,   2281, 2.042196e+01
    82,   4226,   2284, 2.051547e+01
4.108797e+03,   2228,    418, 1.626571e+01
4.062551e+03,   2495,    568, 1.627800e+01
5.802921e+03,   1816,    588, 1.589088e+01
3.612331e+03,   4335,   1730, 1.640553e+01
4.908839e+03,    608,   2041, 1.607255e+01
7.833180e+03,   1933,   2041, 1.556515e+01
6.989562e+03,   2940,   1791, 1.568888e+01
6.452524e+03,   3878,   1897, 1.577568e+01
4.024602e+03,   3131,   2234, 1.628819e+01
8.605125e+03,   1013,    765, 1.546311e+01
8.934295e+03,    297,    984, 1.542235e+01
2.707500e+02,   1716,   1316, 1.921858e+01
1.407500e+02,   3505,   1416, 1.992888e+01
5.969893e+03,   2061,   1705, 1.586008e+01
8.074500e+03,   2680,   2069, 1.553221e+01
1.739846e+04,   2559,    629, 1.469872e+01
6.043723e+03,   4197,   1771, 1.584674e+01
6.253387e+03,   3031,   2026, 1.580971e+01
3.888665e+03,   4081,   2139, 1.632550e+01
4.405915e+03,   4125,   2164, 1.618991e+01
4.588085e+03,    316,   2365, 1.614592e+01
5.946936e+03,   2688,    683, 1.586427e+01
2.130818e+03,   1759,   1451, 1.697863e+01
5.635360e+03,   3714,   2266, 1.592270e+01
9.837500e+01,   4318,   2307, 2.031779e+01
1.355467e+04,   1751,    798, 1.496978e+01
7.131913e+03,   3476,    847, 1.566698e+01
2.192500e+02,    515,   1276, 1.944765e+01
1.087500e+02,   1771,   1398, 2.020893e+01
4.132500e+02,   2196,   1420, 1.875947e+01
5.248452e+03,   2512,   1654, 1.599992e+01
2.435000e+02,   3326,   1714, 1.933375e+01
9.175000e+01,   4355,   2253, 2.039348e+01
7.587500e+01,   4223,   2285, 2.059975e+01
8.262562e+03,   2093,   2299, 1.550721e+01
5.125750e+03,   3315,    848, 1.602561e+01
   279,   2654,   1335, 1.918599e+01
6.504994e+03,    991,   1478, 1.576688e+01
4.365000e+02,    766,   1857, 1.870004e+01
3.102216e+03,   3441,   2167, 1.657082e+01
1.003750e+02,   4356,   2254, 2.029594e+01
1.182654e+04,   1483,    256, 1.511786e+01
4.105034e+03,   3601,    497, 1.626671e+01
4.677760e+03,   3349,   1734, 1.612491e+01
9.205812e+03,   3630,   2028, 1.538984e+01
1.045744e+04,   2260,    337, 1.525144e+01
1.657500e+02,   1792,   1398, 1.975137e+01
   193,   2192,   1422, 1.958611e+01
5.050125e+03,   4297,   1785, 1.604174e+01
9.279375e+03,   1484,   1871, 1.538120e+01
8.737500e+01,   4222,   2284, 2.044653e+01
7.453390e+03,   2345,    232, 1.561912e+01
7.039030e+03,   3288,    454, 1.568122e+01
5.046941e+03,   1629,    918, 1.604243e+01
7.962710e+03,   2917,    935, 1.554735e+01
8.217601e+03,   1518,   1147, 1.551314e+01
4.343216e+03,   3487,   1847, 1.620547e+01
    97,   4360,   2252, 2.033307e+01
5.139845e+03,   2754,    607, 1.602263e+01
2.993114e+03,   2028,    929, 1.660969e+01
6.935665e+03,    385,   1392, 1.569728e+01
4.152809e+03,    721,   1518, 1.625415e+01
8.007829e+03,   1751,   1737, 1.554121e+01
1.780169e+03,   1767,   1793, 1.717385e+01
6.620402e+03,   1187,   2284, 1.574779e+01
4.115954e+03,   3278,   1071, 1.626382e+01
3.399976e+03,   3406,   1137, 1.647131e+01
   183,   1766,   1402, 1.964387e+01
1.590507e+03,   1588,    201, 1.729616e+01
5.420439e+03,   1189,    727, 1.596491e+01
7.297062e+03,   4295,    862, 1.564213e+01
4.024898e+03,   1859,   1326, 1.628811e+01
   218,   1789,   1396, 1.945386e+01
2.212500e+02,   1768,   1400, 1.943779e+01
  6614,   3010,   1886, 1.574884e+01
5.587188e+03,    478,   2361, 1.593202e+01
8.059625e+03,    760,    412, 1.553421e+01
3.454034e+03,   3956,    761, 1.645418e+01
6.946965e+03,   3188,   1142, 1.569551e+01
3.455000e+02,    506,   1271, 1.895388e+01
3.215000e+02,   1718,   1313, 1.903205e+01
2.242500e+02,   2666,   1334, 1.942317e+01
4.475106e+03,   2048,   1642, 1.617299e+01
3.032826e+03,   4375,    301, 1.659538e+01
9.246938e+03,    279,    808, 1.538501e+01
5.143741e+03,   3133,    899, 1.602180e+01
7.834856e+03,   2850,   1007, 1.556492e+01
2.607500e+02,   3190,   1195, 1.925944e+01
4.420540e+03,   3134,   1677, 1.618631e+01
4.085000e+02,   2601,   1708, 1.877202e+01
3.764453e+03,   2156,   1744, 1.636075e+01
3.590801e+03,   2895,   1064, 1.641202e+01
3.400263e+03,   4273,   1414, 1.647122e+01
   122,   1763,   1424, 2.008410e+01
3.738250e+03,   1407,   1495, 1.636833e+01
5.161241e+03,    532,   1543, 1.601811e+01
4.015229e+03,   2813,   1993, 1.629072e+01
1.205000e+02,   1781,   1394, 2.009753e+01
4.795537e+03,   3610,   1526, 1.609791e+01
   243,   3327,   1712, 1.933598e+01
6.675625e+03,   1857,   1920, 1.573877e+01
4.236936e+03,   3245,   2175, 1.623237e+01
    55,   4358,   2256, 2.094909e+01
7.612500e+01,   4226,   2283, 2.059618e+01
5.016055e+03,    415,   2312, 1.604909e+01
7.805282e+03,   1439,    219, 1.556903e+01
3.559104e+03,   3702,    898, 1.642165e+01
2.352500e+02,   2709,   1122, 1.937118e+01
   176,   3508,   1424, 1.968622e+01
4.143432e+03,   1957,   2045, 1.625660e+01
6.125000e+01,   4222,   2281, 2.083223e+01
8.262500e+01,   4317,   2306, 2.050722e+01
6.645561e+03,   2384,    211, 1.574367e+01
