brightness,      y,      x, calibrated magnitude
2.164483e+03,   1474,   2224, 1.696161e+01
1.101117e+03,   1436,    210, 1.769542e+01
1.094741e+03,   3333,    262, 1.770172e+01
4.900556e+02,   4372,    262, 1.857439e+01
2.314400e+03,   1174,    470, 1.688890e+01
1.747733e+03,   3592,    488, 1.719381e+01
1.070009e+03,    237,    551, 1.772653e+01
1.790591e+03,   1182,    552, 1.716751e+01
2.054450e+03,   2517,    811, 1.701826e+01
1.044083e+03,   2265,    843, 1.775316e+01
2.931377e+03,   4090,    871, 1.663232e+01
3.055101e+03,   1687,    931, 1.658744e+01
1.098796e+03,   2257,   1007, 1.769771e+01
4.149158e+03,    560,   1060, 1.625510e+01
8.196000e+02,   3190,   1190, 1.801600e+01
1.944907e+02,   3378,   1270, 1.957775e+01
7.567037e+02,   2590,   1402, 1.810269e+01
2.869259e+02,   1759,   1411, 1.915558e+01
3.537753e+03,   1113,   1520, 1.642818e+01
2.588116e+03,   2014,   1740, 1.676754e+01
1.826733e+03,   2709,   1743, 1.714581e+01
1.537467e+03,   3372,   1772, 1.733299e+01
1.297352e+03,   4088,   2096, 1.751736e+01
2.635333e+03,    550,   2163, 1.674791e+01
2.093033e+03,   2271,   2360, 1.699806e+01
5.015093e+02,    707,    437, 1.854930e+01
3.193902e+03,   1488,    990, 1.653920e+01
1.887261e+03,   3296,   1135, 1.711042e+01
1.427433e+03,   2920,   1188, 1.741361e+01
1.892174e+03,   2648,   1218, 1.710760e+01
2.544850e+03,   3384,   1263, 1.678584e+01
1.406312e+03,   3442,   1314, 1.742980e+01
1.718633e+03,   2926,   1605, 1.721204e+01
2.274450e+03,    801,   1613, 1.690781e+01
2.425600e+03,   1895,   1621, 1.683795e+01
1.307583e+03,   3385,   1656, 1.750883e+01
1.786373e+03,   3343,   1815, 1.717007e+01
1.983178e+03,   3831,   1956, 1.705660e+01
2.180083e+03,   1190,   1982, 1.695382e+01
1.608783e+03,   3456,   2003, 1.728376e+01
1.539117e+03,    201,   2077, 1.733182e+01
3.077233e+03,    988,   2234, 1.657960e+01
1.527433e+03,   2662,   2274, 1.734009e+01
7.859722e+02,   2067,   2309, 1.806148e+01
2.637130e+02,   2316,   2365, 1.924717e+01
2.497156e+03,    906,    241, 1.680639e+01
2.189267e+03,   3982,    396, 1.694925e+01
1.113639e+03,   1670,    405, 1.768314e+01
1.948350e+03,   2122,    413, 1.707583e+01
1.852350e+03,   3306,    440, 1.713069e+01
1.317769e+03,   3983,    473, 1.750040e+01
1.077250e+03,   2791,    629, 1.771921e+01
8.366333e+02,   1178,    848, 1.799366e+01
2.577200e+03,   2024,   1010, 1.677213e+01
4.050093e+02,    257,   1029, 1.878134e+01
4.556508e+03,   1997,   1154, 1.615342e+01
1.569967e+03,   2854,   1168, 1.731027e+01
1.088037e+03,   3741,   1182, 1.770839e+01
5.228803e+03,   1257,   1184, 1.600399e+01
  1973,   2786,   1207, 1.706218e+01
7.171500e+02,   3078,   1229, 1.816097e+01
2.067450e+03,   4236,   1246, 1.701141e+01
1.782518e+03,   3658,   1311, 1.717242e+01
2.694406e+03,   1280,   1379, 1.672384e+01
2.184300e+03,    418,   1391, 1.695172e+01
3.075926e+02,   1805,   1414, 1.908006e+01
1.654754e+03,   1597,   1452, 1.725317e+01
8.176574e+02,    970,   1458, 1.801857e+01
2.455833e+03,   1486,   1657, 1.682450e+01
2.259867e+03,   2449,   1678, 1.691479e+01
1.150917e+03,   3766,   1757, 1.764739e+01
1.221259e+03,   3650,   1785, 1.758298e+01
2.353913e+03,   2866,   1921, 1.687052e+01
2.501383e+03,    359,   2210, 1.680455e+01
1.975183e+03,   1409,   2212, 1.706098e+01
1.025065e+03,   3490,   2268, 1.777312e+01
9.172130e+02,   1950,    216, 1.789382e+01
1.028074e+03,   2437,    278, 1.776994e+01
2.018617e+03,   3020,    320, 1.703737e+01
1.197315e+03,   2157,    397, 1.760448e+01
1.897083e+03,   3751,    463, 1.710478e+01
1.344935e+03,   3983,    595, 1.747825e+01
1.344620e+03,    855,    650, 1.747850e+01
2.048667e+03,   3237,    701, 1.702132e+01
2.192650e+03,   3063,    706, 1.694758e+01
1.895833e+03,   2496,    711, 1.710550e+01
3.247228e+03,    703,    739, 1.652122e+01
2.178267e+03,   1363,    807, 1.695472e+01
1.792667e+03,   3135,    865, 1.716625e+01
2.463867e+03,   1890,    896, 1.682096e+01
7.493981e+02,   4008,   1140, 1.811322e+01
6.526667e+02,   3242,   1179, 1.826327e+01
5.371111e+02,   3421,   1186, 1.847484e+01
2.724074e+02,   3097,   1224, 1.921195e+01
1.802322e+03,   3015,   1232, 1.716042e+01
2.534333e+02,   3373,   1258, 1.929034e+01
1.786613e+03,   3455,   1300, 1.716992e+01
2.072483e+03,   4055,   1316, 1.700877e+01
6.405278e+02,    849,   1332, 1.828366e+01
1.172963e+03,   2536,   1401, 1.762679e+01
3.107685e+02,   1802,   1403, 1.906891e+01
1.616767e+03,   3693,   1628, 1.727838e+01
2.101633e+03,   1957,   1633, 1.699361e+01
2.546149e+03,   1550,   1825, 1.678529e+01
1.267433e+03,   1913,   1922, 1.754269e+01
1.593867e+03,   2240,   2056, 1.729387e+01
3.196646e+03,   4121,   2241, 1.653826e+01
8.404722e+02,   2509,    247, 1.798869e+01
2.331133e+03,   2043,    378, 1.688108e+01
2.399214e+03,   2801,    529, 1.684983e+01
1.701850e+03,   3988,    625, 1.722270e+01
1.763400e+03,    505,    813, 1.718412e+01
2.904259e+02,   2310,    880, 1.914241e+01
1.663517e+03,   2818,    899, 1.724743e+01
1.931267e+03,   3759,    924, 1.708539e+01
1.903883e+03,   2609,    935, 1.710090e+01
1.159565e+03,   3154,    969, 1.763926e+01
1.585649e+03,   2199,   1039, 1.729948e+01
2.108100e+03,   2358,   1096, 1.699027e+01
8.568519e+02,   3519,   1174, 1.796774e+01
8.582609e+02,   3234,   1195, 1.796595e+01
1.638981e+02,   3174,   1200, 1.976356e+01
5.509833e+02,   3405,   1244, 1.844715e+01
3.192963e+02,    504,   1270, 1.903952e+01
1.477917e+03,   2911,   1350, 1.737588e+01
1.901818e+03,   3520,   1385, 1.710208e+01
2.314133e+03,   2170,   1569, 1.688903e+01
8.258981e+02,    553,   1571, 1.800768e+01
2.133733e+03,   2126,   1619, 1.697715e+01
2.057950e+03,   1542,   1758, 1.701641e+01
4.766445e+03,   1130,   1813, 1.610451e+01
9.099722e+02,   3303,   1871, 1.790243e+01
1.288296e+03,   1481,   1936, 1.752496e+01
1.307231e+03,   2968,   2017, 1.750912e+01
1.019652e+03,   3782,   2156, 1.777887e+01
2.941047e+03,   2082,   2159, 1.662875e+01
1.417556e+03,   2256,   2205, 1.742115e+01
1.151306e+03,   2012,   2211, 1.764702e+01
6.313148e+02,   2638,   2297, 1.829939e+01
3.764352e+02,   1829,   2347, 1.886077e+01
3.410500e+02,   3495,   2366, 1.896795e+01
1.043352e+03,    624,    313, 1.775392e+01
2.395367e+03,   3416,    332, 1.685157e+01
2.222017e+03,   1937,    419, 1.693313e+01
2.736478e+03,   3533,    912, 1.670702e+01
7.179352e+02,   3839,    935, 1.815979e+01
9.562130e+02,   3098,    944, 1.784861e+01
1.007120e+03,   2848,   1031, 1.779230e+01
2.260500e+03,   1792,   1052, 1.691449e+01
5.416667e+02,   3382,   1145, 1.846567e+01
1.871568e+03,   3425,   1185, 1.711949e+01
8.383115e+02,   3269,   1203, 1.799149e+01
2.278833e+02,   3322,   1213, 1.940572e+01
1.636817e+03,    682,   1224, 1.726500e+01
3.201111e+02,   1780,   1391, 1.903675e+01
2.607717e+03,   4176,   1505, 1.675935e+01
1.409296e+03,    492,   1570, 1.742749e+01
2.495801e+03,   2290,   1670, 1.680698e+01
1.155400e+03,   3161,   1695, 1.764317e+01
3.567007e+03,   2577,   1729, 1.641924e+01
7.951667e+02,   3212,   1733, 1.804885e+01
1.459100e+03,   3195,   1897, 1.738979e+01
1.348676e+03,    450,   1937, 1.747523e+01
1.633733e+03,   4168,   1972, 1.726705e+01
1.453806e+03,   4090,   2031, 1.739373e+01
2.161100e+03,   3930,   2137, 1.696331e+01
7.475167e+02,   3737,   2157, 1.811595e+01
1.112324e+03,   2752,   2190, 1.768442e+01
2.518083e+03,   2670,   2243, 1.679732e+01
2.577094e+03,   1957,   2332, 1.677217e+01
3.045221e+03,   1556,    333, 1.659095e+01
1.091102e+03,   3805,    484, 1.770534e+01
1.677200e+03,   3276,    662, 1.723854e+01
1.357065e+03,   4156,    828, 1.746850e+01
2.850297e+03,    535,    835, 1.666277e+01
  1870,   2390,    838, 1.712040e+01
1.960917e+03,   1978,    885, 1.706885e+01
1.091833e+03,   3508,    917, 1.770461e+01
1.420694e+03,   1577,    940, 1.741875e+01
1.456417e+03,    622,   1081, 1.739179e+01
2.135700e+03,   2443,   1150, 1.697615e+01
1.356917e+03,   4365,   1205, 1.746862e+01
4.639815e+01,   3354,   1248, 2.113375e+01
3.225724e+03,   3038,   1257, 1.652843e+01
1.782848e+03,   3962,   1323, 1.717221e+01
1.290568e+03,   3435,   1339, 1.752305e+01
1.334296e+03,   1911,   1355, 1.748687e+01
2.699830e+03,   1067,   1461, 1.672166e+01
2.238500e+03,   1382,   1558, 1.692511e+01
1.901200e+03,   3864,   1611, 1.710243e+01
2.616833e+02,   3038,   1621, 1.925556e+01
2.935275e+03,   2264,   1816, 1.663088e+01
2.254830e+03,   2940,   1851, 1.691722e+01
2.683167e+03,   1869,   1966, 1.672838e+01
1.039204e+03,    286,   2307, 1.775825e+01
2.128033e+03,   2591,   2333, 1.698005e+01
1.722963e+02,   4366,    283, 1.970931e+01
9.837037e+02,   3870,    302, 1.781784e+01
2.702272e+03,   1138,    342, 1.672068e+01
7.809722e+02,   4363,    420, 1.806841e+01
1.572800e+03,   3016,    470, 1.730832e+01
1.932617e+03,   3024,    486, 1.708464e+01
3.380123e+03,   1156,    656, 1.647767e+01
1.332444e+03,   2064,    671, 1.748838e+01
1.494950e+03,   2823,    807, 1.736343e+01
1.665917e+03,    991,    832, 1.724587e+01
6.509815e+02,   1196,    842, 1.826608e+01
1.429611e+03,   4345,    869, 1.741196e+01
2.108167e+03,   1381,    898, 1.699024e+01
3.068333e+02,   2809,   1010, 1.908274e+01
1.851550e+03,   1768,   1020, 1.713116e+01
2.713580e+03,   4068,   1044, 1.671614e+01
2.096900e+03,   2124,   1096, 1.699606e+01
-4.789444e+02,    202,   1108, 1.859929e+01
1.679517e+03,   2400,   1137, 1.723704e+01
1.009183e+03,   3308,   1150, 1.779007e+01
2.227050e+03,   1127,   1185, 1.693068e+01
2.172674e+03,    490,   1236, 1.695751e+01
5.375507e+02,   3428,   1319, 1.847395e+01
5.281389e+02,   2650,   1334, 1.849313e+01
1.300833e+03,   1440,   1382, 1.751445e+01
1.523300e+03,   2852,   1480, 1.734304e+01
2.069883e+03,   3862,   1593, 1.701014e+01
8.180741e+02,   3711,   1623, 1.801802e+01
1.056852e+03,   3952,   1629, 1.773996e+01
1.617200e+03,   2628,   1706, 1.727809e+01
5.966389e+02,   2599,   1707, 1.836072e+01
2.130267e+03,   1570,   1725, 1.697892e+01
6.916019e+02,   1543,   1854, 1.820036e+01
2.136867e+03,    537,   2132, 1.697556e+01
1.305620e+03,   2094,   2148, 1.751046e+01
2.093056e+02,   3272,   2289, 1.949805e+01
1.601139e+03,    920,   2323, 1.728893e+01
2.291083e+03,   2216,   2328, 1.689990e+01
2.738913e+03,    942,    310, 1.670605e+01
  1198,   3844,    356, 1.760386e+01
9.542685e+02,   3880,    408, 1.785082e+01
1.823167e+03,   4296,    444, 1.714793e+01
1.913600e+03,   3119,    474, 1.709537e+01
3.296608e+03,    402,    548, 1.650483e+01
1.133731e+03,   2675,    635, 1.766372e+01
2.078933e+03,   3557,    641, 1.700540e+01
1.076370e+03,   3535,    722, 1.772010e+01
1.625100e+03,   3757,    770, 1.727280e+01
2.120417e+03,    767,    782, 1.698395e+01
5.128241e+02,   1162,    839, 1.852508e+01
5.720667e+02,   2912,    941, 1.840638e+01
1.127565e+03,   2930,    944, 1.766965e+01
2.483844e+03,   1469,    978, 1.681219e+01
2.111117e+03,   2220,   1022, 1.698872e+01
1.130028e+03,   2051,   1099, 1.766728e+01
3.201824e+03,    467,   1103, 1.653651e+01
1.918707e+03,   3574,   1139, 1.709248e+01
1.321152e+03,   2956,   1261, 1.749762e+01
8.361413e+02,   2988,   1324, 1.799430e+01
7.021019e+02,   2872,   1336, 1.818400e+01
1.528900e+03,   3593,   1359, 1.733905e+01
2.155117e+03,   1728,   1407, 1.696632e+01
2.892391e+02,   2957,   1422, 1.914686e+01
2.084350e+03,   1110,   1471, 1.700257e+01
4.742833e+02,   3246,   1690, 1.860991e+01
2.281550e+03,    658,   1711, 1.690443e+01
9.877000e+02,   3282,   1720, 1.781344e+01
2.123750e+03,   1992,   1748, 1.698224e+01
1.066935e+03,   3087,   1773, 1.772965e+01
3.255536e+03,   2071,   1802, 1.651844e+01
1.923450e+03,   2620,   1875, 1.708980e+01
1.654062e+03,   3322,   1925, 1.725362e+01
1.890633e+03,   2180,   2035, 1.710848e+01
1.949259e+02,    201,   2239, 1.957533e+01
2.095950e+03,   4323,   2250, 1.699655e+01
7.776019e+02,   1246,   2301, 1.807311e+01
6.811574e+02,   4040,   2313, 1.821688e+01
7.372222e+01,   1592,    213, 2.063100e+01
1.744352e+02,   4380,    265, 1.969591e+01
1.318667e+03,   1855,    365, 1.749966e+01
3.353241e+02,    683,    437, 1.898634e+01
2.955276e+03,    682,    483, 1.662350e+01
1.059972e+03,   3484,    492, 1.773676e+01
1.079241e+03,   1684,    522, 1.771720e+01
1.931767e+03,    411,    561, 1.708511e+01
2.264400e+03,    773,    575, 1.691262e+01
1.745417e+03,   4018,    809, 1.719525e+01
1.293759e+03,   4091,    811, 1.752037e+01
2.275867e+03,   1914,    854, 1.690713e+01
1.671400e+03,   3108,    872, 1.724230e+01
1.278574e+03,   2130,    985, 1.753319e+01
1.000517e+03,   2905,    989, 1.779944e+01
1.835900e+03,   4109,   1065, 1.714038e+01
2.267873e+03,   3544,   1068, 1.691095e+01
6.507963e+02,   3114,   1145, 1.826639e+01
1.068333e+03,   3488,   1247, 1.772823e+01
1.320067e+03,   3607,   1586, 1.749851e+01
2.024783e+03,   2118,   1682, 1.703405e+01
9.889167e+02,   3224,   1701, 1.781210e+01
9.055926e+02,   2754,   1778, 1.790767e+01
1.835333e+03,   2540,   1865, 1.714071e+01
1.717433e+03,   2812,   1889, 1.721280e+01
2.212450e+03,   2186,   2236, 1.693782e+01
1.742983e+03,   1417,   2267, 1.719677e+01
1.185685e+03,   3496,   2280, 1.761508e+01
1.209222e+03,   2576,   2290, 1.759373e+01
6.853426e+02,   1437,   2352, 1.821023e+01
1.355722e+03,   1708,   2354, 1.746957e+01
2.839722e+02,   3333,   2367, 1.916681e+01
1.856817e+03,   3983,    288, 1.712808e+01
1.225028e+03,   1586,    583, 1.757964e+01
2.051867e+03,   2752,    680, 1.701963e+01
1.092472e+03,    955,    714, 1.770397e+01
1.008713e+03,   2661,    749, 1.779058e+01
2.106117e+03,    738,    801, 1.699129e+01
5.729630e+02,   1176,    861, 1.840468e+01
1.999200e+03,   1077,    898, 1.704786e+01
9.677130e+02,   2881,    956, 1.783563e+01
1.879400e+03,   1398,   1032, 1.711495e+01
9.443981e+02,   4219,   1042, 1.786211e+01
2.208533e+03,   3807,   1094, 1.693974e+01
1.271150e+03,   2605,   1111, 1.753951e+01
2.409232e+03,   2761,   1138, 1.684530e+01
1.455556e+02,   3200,   1199, 1.989243e+01
7.300926e+01,   3361,   1236, 2.064156e+01
2.932222e+02,    517,   1272, 1.913201e+01
9.950000e+01,   3390,   1283, 2.030544e+01
1.868233e+03,   3878,   1399, 1.712142e+01
1.683333e+02,    214,   1459, 1.973457e+01
1.343283e+03,   2940,   1586, 1.747958e+01
6.405278e+02,   3518,   1608, 1.828366e+01
6.767778e+02,   3421,   1626, 1.822388e+01
1.407287e+03,    375,   1632, 1.742904e+01
1.289241e+03,    565,   1739, 1.752416e+01
7.732315e+02,   2918,   1754, 1.807923e+01
2.040214e+03,   3324,   1830, 1.702581e+01
1.736800e+03,   2796,   1905, 1.720063e+01
1.767822e+03,   2748,   1927, 1.718140e+01
1.352731e+03,   2334,   1951, 1.747197e+01
1.844350e+03,   3662,   2002, 1.713539e+01
1.318713e+03,   4051,   2247, 1.749962e+01
2.516446e+03,   3422,   2264, 1.679803e+01
1.312074e+03,   4129,   2291, 1.750510e+01
2.357407e+01,   2309,   2367, 2.186891e+01
2.907315e+02,   2071,   2368, 1.914127e+01
-7.230093e+02,    311,    204, 1.815214e+01
2.301759e+02,   4378,    262, 1.939485e+01
6.488981e+02,   2981,    382, 1.826956e+01
1.101843e+03,   4004,    572, 1.769470e+01
2.145383e+03,   2197,    714, 1.697124e+01
2.913796e+02,   3357,    815, 1.913885e+01
1.310982e+03,   2260,    879, 1.750601e+01
1.513733e+03,   2755,    919, 1.734988e+01
1.873133e+03,   1981,    990, 1.711858e+01
1.103426e+03,    396,   1075, 1.769314e+01
7.359722e+02,   2683,   1119, 1.813285e+01
9.803704e+01,   3252,   1201, 2.032152e+01
3.725278e+02,    846,   1336, 1.887210e+01
1.394074e+02,   3496,   1368, 1.993929e+01
2.589815e+02,   1793,   1393, 1.926683e+01
2.857217e+03,    757,   1588, 1.666014e+01
1.238574e+03,   2197,   1594, 1.756770e+01
5.623833e+02,   3414,   1639, 1.842492e+01
8.327407e+02,   3655,   1642, 1.799873e+01
  2693,    385,   1666, 1.672441e+01
1.181704e+03,   2731,   1678, 1.761873e+01
4.800333e+02,   3324,   1710, 1.859682e+01
3.123406e+03,   1995,   1940, 1.656343e+01
1.616717e+03,   3776,   2190, 1.727842e+01
1.080259e+03,    254,   2271, 1.771618e+01
8.630278e+02,   1420,   2290, 1.795994e+01
1.913783e+03,   2842,   2308, 1.709527e+01
7.930741e+02,   2299,   2352, 1.805172e+01
8.804444e+02,   4325,    306, 1.793825e+01
2.656094e+03,   4253,    386, 1.673939e+01
1.956617e+03,   2074,    428, 1.707124e+01
2.543764e+03,    290,    434, 1.678631e+01
1.184050e+03,   4319,    437, 1.761657e+01
3.061926e+03,   1094,    589, 1.658501e+01
1.753633e+03,    400,    643, 1.719015e+01
1.136028e+03,   1497,    682, 1.766153e+01
2.619732e+03,   1773,    730, 1.675436e+01
1.287204e+03,   3129,    749, 1.752588e+01
4.286204e+02,   2324,    952, 1.871982e+01
2.240870e+03,   1745,    954, 1.692396e+01
3.043333e+02,   1035,    967, 1.909163e+01
1.226491e+03,   1554,   1064, 1.757834e+01
3.220497e+03,   4028,   1087, 1.653019e+01
8.189907e+02,    336,   1133, 1.801680e+01
2.128348e+03,    636,   1146, 1.697989e+01
1.069824e+03,   3799,   1152, 1.772672e+01
7.112963e+02,    406,   1243, 1.816987e+01
1.331000e+02,   3408,   1248, 1.998955e+01
3.190471e+02,   3394,   1252, 1.904036e+01
1.641051e+03,   3699,   1298, 1.726219e+01
1.331800e+03,   3684,   1372, 1.748890e+01
5.845109e+02,   3454,   1391, 1.838302e+01
3.982870e+02,   1766,   1396, 1.879951e+01
2.244917e+03,   2312,   1398, 1.692200e+01
7.243796e+02,   2826,   1464, 1.815008e+01
1.166380e+03,   4251,   1542, 1.763290e+01
2.529900e+03,    700,   1582, 1.679224e+01
8.057065e+02,   3398,   1623, 1.803456e+01
5.461000e+02,   3418,   1642, 1.845682e+01
4.893889e+02,   3445,   1658, 1.857586e+01
6.507500e+02,   3437,   1677, 1.826646e+01
1.236407e+03,    470,   1713, 1.756960e+01
7.855000e+02,   3855,   1965, 1.806213e+01
1.652433e+03,   3868,   1994, 1.725469e+01
9.807222e+02,   2456,   2093, 1.782113e+01
1.021278e+03,   3762,   2215, 1.777714e+01
1.160917e+03,   1534,   2241, 1.763800e+01
1.760475e+03,   3302,   2320, 1.718593e+01
8.559722e+02,   3356,    210, 1.796885e+01
8.716481e+02,   1154,    224, 1.794915e+01
2.995344e+03,   1841,    245, 1.660888e+01
1.115333e+03,   4095,    347, 1.768149e+01
1.182593e+03,   1898,    476, 1.761791e+01
7.786389e+02,    551,    494, 1.807166e+01
5.873056e+02,   3266,    559, 1.837784e+01
1.380185e+02,   3357,    616, 1.995016e+01
1.677483e+03,   1558,    694, 1.723835e+01
2.056156e+03,   3878,    795, 1.701736e+01
8.323000e+02,   3210,    911, 1.799930e+01
1.341133e+03,   3240,    928, 1.748132e+01
2.307685e+02,   2747,    946, 1.939206e+01
1.100333e+03,   2874,   1012, 1.769619e+01
8.177778e+02,   2774,   1105, 1.801841e+01
1.154444e+03,   4120,   1151, 1.764407e+01
1.185556e+02,   3195,   1188, 2.011520e+01
1.103519e+02,   3176,   1196, 2.019305e+01
1.658113e+03,   2902,   1240, 1.725096e+01
1.582130e+02,   3398,   1248, 1.980189e+01
1.355094e+03,   2673,   1271, 1.747008e+01
2.634259e+01,   3393,   1287, 2.174835e+01
1.414950e+03,   1650,   1382, 1.742315e+01
2.079907e+02,   1785,   1390, 1.950489e+01
1.810741e+02,   2960,   1395, 1.965536e+01
9.657315e+02,   4177,   1464, 1.783786e+01
1.183796e+03,    364,   1545, 1.761681e+01
6.704537e+02,    569,   1567, 1.823408e+01
1.400883e+03,   3706,   1573, 1.743400e+01
7.566759e+02,   3615,   1705, 1.810273e+01
1.600413e+03,   3143,   1860, 1.728942e+01
7.575648e+02,   2092,   2000, 1.810145e+01
1.071593e+03,   3002,   2171, 1.772493e+01
6.833659e+02,   4109,   2241, 1.821337e+01
4.278704e+02,   1354,   2286, 1.872172e+01
1.109750e+03,   4089,   2341, 1.768694e+01
8.857778e+02,   3278,    238, 1.793169e+01
-1.493241e+02,   4380,    257, 1.986468e+01
1.116019e+03,   1811,    478, 1.768082e+01
1.036306e+03,   3857,    490, 1.776128e+01
7.836667e+02,    553,    497, 1.806467e+01
9.130556e+02,    211,    853, 1.789876e+01
4.248519e+02,   3088,    886, 1.872941e+01
5.881852e+02,   3823,    941, 1.837621e+01
2.998758e+03,   3602,    987, 1.660765e+01
1.037300e+03,   3272,   1039, 1.776024e+01
5.960741e+02,   3146,   1128, 1.836175e+01
7.854500e+02,   3140,   1141, 1.806220e+01
5.494630e+02,   2683,   1142, 1.845015e+01
6.640833e+02,   3995,   1158, 1.824444e+01
1.151046e+03,   1602,   1190, 1.764727e+01
1.052472e+03,   1702,   1197, 1.774447e+01
1.569444e+02,   3416,   1231, 1.981064e+01
1.694259e+02,   3356,   1251, 1.972755e+01
4.018519e+01,   3370,   1262, 2.128984e+01
4.255556e+01,   3396,   1264, 2.122761e+01
2.362315e+02,   3399,   1280, 1.936666e+01
1.157676e+03,   2347,   1338, 1.764103e+01
9.601667e+02,    603,   1344, 1.784413e+01
9.264352e+02,    559,   1402, 1.788296e+01
1.901950e+03,   2527,   1571, 1.710200e+01
7.260926e+02,   3900,   1630, 1.814752e+01
1.096444e+03,   4026,   1648, 1.770003e+01
4.617717e+02,   3319,   1678, 1.863893e+01
7.344537e+02,   1875,   1837, 1.813509e+01
  1062,   2778,   1898, 1.773469e+01
1.350963e+03,    261,   1989, 1.747339e+01
2.444815e+02,   1418,   2066, 1.932939e+01
1.278815e+03,   2583,   2133, 1.753298e+01
1.298519e+03,   2092,   2171, 1.751638e+01
3.092778e+02,   3284,   2210, 1.907413e+01
6.565741e+01,   3275,   2230, 2.075679e+01
9.651667e+02,   3579,   2334, 1.783849e+01
8.336389e+02,   1241,    281, 1.799756e+01
1.273546e+03,   1887,    334, 1.753746e+01
1.872667e+03,   4009,    369, 1.711885e+01
1.166130e+03,   3506,    446, 1.763313e+01
1.066472e+03,    523,    653, 1.773013e+01
3.681574e+02,   1509,    655, 1.888492e+01
9.405648e+02,   3426,    732, 1.786653e+01
1.942200e+03,   3579,    798, 1.707927e+01
1.737583e+03,   1409,    846, 1.720014e+01
5.497037e+02,   3897,    930, 1.844968e+01
4.070741e+02,   1951,   1058, 1.877582e+01
1.650583e+03,   1133,   1101, 1.725591e+01
6.278704e+01,   3239,   1175, 2.080533e+01
5.190741e+01,   3183,   1183, 2.101193e+01
8.750926e+01,   3195,   1193, 2.044486e+01
3.431481e+01,   3256,   1204, 2.146130e+01
8.354815e+02,   3673,   1251, 1.799516e+01
4.465500e+02,   2954,   1380, 1.867532e+01
2.076567e+03,   4118,   1392, 1.700664e+01
1.111231e+03,   4083,   1489, 1.768549e+01
2.194683e+03,   2189,   1583, 1.694657e+01
8.547222e+02,   2622,   1599, 1.797044e+01
2.341928e+03,   3829,   1660, 1.687607e+01
3.681204e+02,   2605,   1711, 1.888503e+01
2.831721e+03,   1316,   1810, 1.666987e+01
1.055204e+03,   4003,   1826, 1.774166e+01
7.209074e+02,   4145,   1864, 1.815530e+01
2.564605e+03,   1212,   1954, 1.677745e+01
1.184352e+03,   1390,   1966, 1.761630e+01
2.315739e+03,   1461,   1970, 1.688828e+01
1.145278e+03,   2705,   1999, 1.765272e+01
2.142407e+02,   1446,   2072, 1.947274e+01
1.141074e+03,   2591,   2076, 1.765672e+01
5.663519e+02,   3142,   2099, 1.841728e+01
3.462685e+02,   1447,   2109, 1.895147e+01
2.669722e+02,   4354,   2115, 1.923383e+01
1.213287e+03,   1742,   2238, 1.759009e+01
2.099167e+03,   1650,   2289, 1.699488e+01
2.626852e+01,    351,    204, 2.175141e+01
3.331600e+03,   1593,    415, 1.649337e+01
7.374722e+02,   3912,    463, 1.813064e+01
9.423056e+02,   2576,    607, 1.786452e+01
8.612778e+02,   1132,    629, 1.796214e+01
1.050898e+03,   3827,    723, 1.774610e+01
1.750833e+03,   2944,    808, 1.719189e+01
1.424900e+03,    703,    859, 1.741554e+01
3.107407e+02,   2326,    900, 1.906900e+01
3.541481e+02,   2257,    938, 1.892704e+01
5.993514e+02,   2802,    944, 1.835580e+01
7.271759e+02,   2073,   1020, 1.814590e+01
3.930833e+02,    256,   1033, 1.881379e+01
3.968333e+02,   3377,   1175, 1.880348e+01
1.207967e+03,   2839,   1188, 1.759486e+01
1.210028e+03,   1167,   1191, 1.759301e+01
-9.416667e+00,   3202,   1194, 2.286526e+01
4.400926e+01,   3344,   1241, 2.119114e+01
2.723333e+02,   3348,   1242, 1.921225e+01
2.217963e+02,   2989,   1251, 1.943511e+01
7.903704e+01,   3363,   1257, 2.055542e+01
2.373981e+02,    517,   1277, 1.936131e+01
1.134500e+02,   3424,   1298, 2.016299e+01
3.454352e+02,   2670,   1334, 1.895408e+01
8.669444e+01,   3428,   1339, 2.045502e+01
4.681306e+03,   1227,   1346, 1.612408e+01
1.948148e+01,   3430,   1347, 2.207595e+01
2.176111e+02,   3446,   1385, 1.945580e+01
1.081204e+02,   3488,   1422, 2.021523e+01
8.353889e+02,   3995,   1424, 1.799528e+01
7.768981e+02,   4268,   1490, 1.807409e+01
2.819167e+02,   2956,   1551, 1.917470e+01
6.934722e+02,   3485,   1562, 1.819743e+01
7.053333e+02,   3772,   1604, 1.817901e+01
7.042593e+01,   3033,   1624, 2.068067e+01
6.886296e+02,   3222,   1789, 1.820504e+01
6.017593e+02,    764,   1859, 1.835144e+01
1.050926e+03,    219,   1863, 1.774607e+01
9.492685e+02,   3162,   1948, 1.785653e+01
1.340806e+03,   1212,   1979, 1.748159e+01
5.850463e+02,   4123,   1982, 1.838202e+01
1.726812e+03,   1669,   2100, 1.720689e+01
6.323704e+02,   3152,   2129, 1.829757e+01
1.254259e+03,    728,   2289, 1.755403e+01
1.263278e+03,    291,   2298, 1.754625e+01
3.532963e+02,    849,   2335, 1.892965e+01
5.616759e+02,   3303,   2356, 1.842629e+01
1.256389e+02,    248,    207, 2.005219e+01
4.336759e+02,   1479,    213, 1.870709e+01
9.179907e+02,   1787,    213, 1.789290e+01
